H6RV09	235	30.8307431478
D0D0B5	209	43.5539643005
H0E264	208	55.6950078003
Q1BS02	233	123.822690763
B0EJW7	28	3.50624628198
F2R508	227	39.6408706167
K0JV66	237	41.792860865
G8SMD4	230	32.8630857143
B8CE01	142	10.9121236778
E4NBX4	234	42.3419689119
D2UDX7	227	26.5091059603
E6SHQ5	248	33.9727533461
Q0AKI2	214	33.3538550058
I0IHP2	247	65.0596072931
A1SG04	231	51.0727532097
I4F5G1	236	32.7236209335
L0SQ76	229	34.7535845965
F5XLH6	228	54.4606741573
G0A8W7	231	36.9022880215
I0KQD5	225	32.9381758825
C1AVS4	221	34.0926567917
A4F9C3	234	41.2123986398
I3IBF7	97	13.0274509804
Q1LI91	243	118.542444822
K9NIX1	228	31.1508345353
E3H2L7	228	51.4464285714
G2UUR2	203	19.9417435897
Q128V8	230	42.5346245689
A1TCE6	201	35.2018526497
Q21JX1	118	23.9986091794
B6IZQ2	20	3.76552930884
A1U206	102	14.6472670075
A9WMN1	140	23.4575342466
Q2RN38	217	38.0979214781
A5WEF7	149	7.34677419355
A4T7V6	226	35.3140178952
A0L7M2	90	7.2962962963
Q1LP59	223	33.2025230908
B6IUZ5	228	46.2622767857
Q1ICM8	228	37.9329306395
F5SMC3	136	7.52430910952
J7LJ06	244	40.0820045558
E7RYU9	237	96.995843916
L8MP27	226	38.5001028172
L1L9R7	188	15.6573770492
G2UDJ9	219	36.1383919391
A1UJ73	224	38.7160077146
Q4FSU4	221	23.1911595867
D7I303	184	30.2446874355
G2KQ68	210	36.4267886855
Q0KBX7	227	36.5299558545
Q1AT32	240	43.7006085193
G8AE86	234	44.5663983903
J7LWD7	220	21.7609857482
Q47M08	246	53.2816834051
F0M7H4	223	25.0294614827
A0JYF8	217	19.8974420273
Q0A4W8	220	45.0673758865
Q081J8	157	17.8746048472
C1A1Q4	221	28.9664252798
A3QDX7	171	23.2987109569
A1RJ05	168	18.3870011403
Q12NG3	153	18.1731880836
K5S4N3	76	11.8659644775
C9QI10	152	55.9741842214
K5UUH7	178	56.6098571133
Q472M5	213	31.5427722352
G7HK16	213	29.572778828
E1ST39	203	36.7467866324
A1S5Z3	192	24.5963680387
E6RK52	157	12.8473493719
F3BN10	155	13.7546075792
Q13LC7	217	29.1903272879
E8VSN4	146	49.4938574939
E1V4J5	218	33.8284138826
D0GVJ2	172	87.7633209418
Q0VP55	149	7.87753833402
I7JK37	225	37.5233374639
D0M259	147	50.2108970375
C9P4T8	141	63.9625029854
C9PDH6	191	75.6751662971
C9NX03	154	55.2643535729
Q15UB8	143	21.0867924528
L8D670	139	17.3161189358
Q5E5B7	142	37.906774394
L7VBU1	207	37.9714680166
Q1QXW3	217	33.8387806411
D8LB71	198	31.3710961421
A1WVU5	227	46.8471001757
Q3IGZ0	149	13.415831022
Q22C61	21	4.19208633094
B8GXH7	232	60.304420817
D0IAI4	188	42.207239819
B6JB02	248	88.1779193206
F4XKW1	111	17.926302806
Q7NTH1	234	44.3806451613
G4VS94	202	21.7367303609
E0DYW9	188	12.5883822611
B2UEG5	237	121.295213892
C1D8T1	216	36.7003989844
E1VXF7	222	41.513050571
C0ZQR5	212	37.7174796748
Q3SND8	248	86.3486631016
F0RMS6	246	80.7470817121
I3XEN9	234	49.0861466822
Q3J6X6	43	4.48788546256
A0R1C2	236	41.9507469655
I4MRP4	231	106.304516966
F5UBR8	227	8.31596998928
I9BQX9	239	112.901242502
Q21YB1	188	17.39781491
Q07TU3	248	90.7915590009
B1Y2Z8	242	118.157951599
A1WKI4	229	94.5424426159
F0IYG2	245	52.4939862543
Q11CT2	244	49.6672413793
Q1J374	242	89.3766413269
A1VP09	228	33.6997228211
A0LVR1	154	22.8629476584
E6UY21	234	105.767526882
A5V2X0	247	95.2107981221
B0BV56	27	3.01832736465
Q2YJ87	221	67.1791473382
D6CS61	235	101.314474808
F7XW87	47	5.75
Q3YSF5	35	3.65484515485
H0TYE0	251	95.2018111255
A4SV02	114	15.9977324263
L0EW85	47	6.00666666667
Q9ZFB9	244	88.2473513514
G4CHA2	230	64.7287735849
A1VK24	236	104.585947572
A7HUJ6	247	94.5553324969
D8FZT7	238	13.1698841699
F6IIZ6	204	29.8547133139
H1IR66	249	63.4257926992
K0MBE2	236	108.716109811
F5YJ05	239	15.3140806562
A2SKG7	240	105.890544041
E8TET9	245	98.0906047757
B7WV54	222	90.509466071
E8U071	231	103.454953991
B1ZKP3	249	88.0286320255
Q21UA9	217	75.7119895743
D7A5B4	250	98.7730074857
F8JDA1	246	79.8321507761
E5APS8	241	112.582884242
L9PL13	233	115.502967685
I3XD51	241	96.9150637562
D8JTD0	248	80.3410559145
Q11EQ4	248	88.2075682938
A4X9M7	237	61.840328862
Q2GBW4	216	36.1337995338
K9XI63	141	16.9652797704
K9PKQ3	179	16.243556701
F7QFP5	248	93.3820176382
Q1GQV5	196	28.1784886416
L0NJI9	248	96.0261226252
D7E0Z2	240	16.8385835325
G0HH91	249	71.4705734406
P54673	3030	578.596926714
L9PK27	214	65.2811355311
E0MQX4	230	73.8209876543
F5YDW9	206	16.2834806254
G7HVY2	234	50.4550178629
C1BBD5	207	52.0396995708
E3I8I5	240	88.8544158819
B9LMC2	248	36.9228494624
B5W3Y0	181	16.2947580645
I0L8P1	246	78.9284942752
K9U1F2	232	20.617452007
A7ICJ2	249	92.8629430238
K9UYB3	179	18.0049621311
B8EMS8	248	89.3441905688
D5CTQ1	247	90.7011224223
J7QTS4	250	84.9875057844
C6WTS0	157	15.0105722822
K7VS02	214	16.8058072009
Q3MDL8	205	15.7001303781
G0AHR1	236	114.680519481
A4G9K4	222	85.1407024348
G6FRI9	214	18.2020412897
B2J5A4	146	15.3238831615
Q5P5P5	245	110.594404101
K9QDM9	146	15.5224408578
D3P9I2	26	3.98751872192
I4EZK2	250	82.2437431991
C9Y846	223	75.3283010365
C4ZLJ9	248	121.20456012
Q0ID53	129	20.7464217048
Q22H25	71	4.87586206897
B2GGV7	244	74.1979166667
C7RPC3	243	90.4979281768
H1ISC0	244	55.7559808612
Q8I406	2048	366.374520338
B7KHU0	227	13.8609051394
C6XBS0	233	72.3068995133
D8IS53	240	115.382570806
K9SAT4	205	26.4110349331
F8F3Q2	130	8.32505478451
P55038	130	21.1535131535
G4DI14	248	82.4560855996
G6GNK6	194	15.8570508693
D4YZH1	199	33.5654101996
P35574	13	3.02397408207
F3M510	238	22.0226283725
H1P3Y8	238	56.6899131996
Q3JAR7	181	23.6091954023
A5UXJ6	244	13.6089422028
B7K2Y4	111	16.6896132328
K9YJ56	150	17.3588621444
K9YBL6	156	18.3669519911
K8GIE6	199	18.2852197992
A5VF76	214	37.6792770071
B2IBG7	234	71.3415204678
A1WXG9	248	56.0801517067
D5QS11	249	92.1329859538
D9SIG2	233	59.2210306822
K9Z0A6	184	13.3070519099
F9U4C6	249	81.859774599
I6Z0P2	224	46.0405234276
A6NRS2	241	47.1244514107
D5EKD8	209	14.3617256637
D7DP87	214	12.4455958549
D3RUV6	252	83.3786512027
B7K8F0	222	16.9341853035
F9UC94	248	65.1774300198
I3YCQ3	247	69.9591924399
D5BZY2	204	25.0781318202
E0U7Y0	204	18.6681034483
G2IIL0	217	41.6562970396
K9XUU7	236	21.6842435656
C7QCB2	248	94.0357552143
C1AC96	201	28.936155914
P55037	124	18.7191616766
I4A5M7	185	13.9490651193
I4B2P2	236	43.8178489703
O19906	211	14.107826087
K9W227	220	18.5776223776
B8HTZ7	131	19.7907209613
A8LGS2	249	81.6855612586
L0F5J0	143	10.261351052
Q119A1	171	20.7795947387
A7NKH3	244	8.09312977099
F6IFJ5	247	86.2146596859
Q2G3G2	244	82.295003273
E9SZX2	242	50.3957524549
L8N1Z2	97	11.7495069034
Q47JK5	240	84.8931175934
C4L9Y7	235	47.1640316206
K9YJK5	95	13.2329849605
B4D8A0	238	50.3428571429
B9XFF2	161	18.0997258396
H8FQT6	244	94.7662076879
Q0SAB9	248	82.3450903549
K9PWB9	158	16.1389599318
Q606H7	270	90.6318122555
A0R684	248	94.8557325555
K9RWR9	133	20.0168790906
G2FIB5	245	70.3504807692
B6BVX3	188	9.0830685429
B3L6H1	871	24.0706967213
A7H8L9	246	61.6549264378
D7UU74	144	20.1870528109
F9YWI1	170	41.9856801909
E1VX09	245	70.4989757097
G3IX27	192	35.9210174029
F4GYF2	248	82.1823180119
E8R535	244	65.2083689155
B4S617	215	15.0658715099
C2HVY6	216	106.916176791
Q0WB94	180	116.07117595
F0ST40	194	20.3043824701
G7Y795	35	6.07736943907
F6B7P0	104	10.6213496933
Q8KFC6	251	43.2751235585
G4E5R7	205	44.8394540943
Q1XDB2	221	10.6437739248
P51375	172	9.38977707723
C0ZD44	161	19.149122807
F0MAG4	254	61.9368559526
D0LB37	245	77.2725076856
K4J127	237	38.6839280076
C4LLS9	244	57.8305496508
K9VW42	157	16.2781181083
Q06625	21	2.26790024135
A6M134	229	16.9591078067
A6WC86	247	78.8812933025
D3SYB8	240	23.690187693
Q06434	247	21.5401675702
F6DV40	162	15.3738248392
Q31PU9	152	20.4394668641
K9U2Q6	146	16.4238527484
Q4JY81	251	57.6150320807
Q3ICY0	190	36.8558329088
Q3AW59	90	21.8200648864
Q2JM19	233	25.2114314618
D5UPZ3	247	80.9682100898
Q1IKB9	251	59.1483479434
C5BPE9	232	29.0507399577
K9Y9D5	170	16.1082460381
A9FLL2	249	81.2794167514
K9SLT1	172	16.1586646662
I4ITD0	153	15.1593406593
D6D4L2	214	13.8595005429
B3ENA0	217	17.2483766234
B8GCP6	204	7.16369213608
A1BE56	164	11.3301176471
B4SEI1	188	12.4721797949
I0KB55	234	24.7995810056
Q3AMT0	138	28.5193394176
A9WIY7	208	9.89734464823
B3EFK7	227	24.1143953069
A4SDM1	172	13.7504595588
A1STN1	206	60.7203742204
Q3B5J1	244	34.8292518535
C6D0L0	203	18.7885578069
Q7U4D7	158	29.5388961321
Q3AU61	196	12.2780487805
Q0YS25	226	14.7292938099
D5P9K4	226	68.8235165794
G0H5P4	201	26.6913869984
G0VVR4	204	10.5947505048
K4ZQ06	146	15.2703612982
G3D5I5	242	62.9661710037
I2GH87	179	13.7278093076
K9XUP1	118	17.0825340737
A9BCK4	156	28.5510569688
G4HMJ6	233	27.0612427358
F8DYF4	223	29.8264829519
E0I7C0	208	17.5208234737
F8DUQ2	174	6.6718328841
H1JVZ8	244	83.6320586928
E6U7R9	239	53.5842931937
J7P1G6	211	10.4143090952
E4RPF8	84	14.6341756919
D3UP23	215	23.84302199
K4RBU4	246	89.8214679304
Q8ELW5	166	24.2514937534
K8EHA9	138	15.7971137521
D5MM42	220	55.0787087414
E0U8T5	208	14.1779865125
H6LKE2	139	18.703555333
Q46IW0	116	20.5376906318
B3QVL7	219	30.473970474
L8N0U7	111	15.3938502674
F5UC76	130	18.9915433404
F4GK29	228	42.9414634146
B1ZWQ5	247	61.6070835639
E1QIU7	248	59.1637136782
A5GW08	180	22.3514124294
C6E4B1	245	50.6293990254
E4U8E5	249	51.8127727092
A2CC81	133	19.8869011522
B8ZTS9	193	50.4832024433
Q0SI00	247	67.6790772042
H6MRR7	245	55.354768154
D3ENQ6	194	20.2122641509
E4LFW3	109	15.5517515924
F2NK52	244	47.0065530799
C7P2C5	246	32.2957943925
C8XBQ2	249	76.2526451613
D2R1B0	213	33.7331586826
B1QYX7	181	13.9005247049
I0JT48	153	14.2802331229
D0LT42	247	63.1595389748
C6VVE0	237	26.9984142087
A9BIZ5	103	11.642530985
E4N9I5	249	97.3349579087
F8EQ40	192	15.927942102
C2GTF9	237	44.5060666225
F7TU94	165	12.4529844644
C7R418	131	19.9555295494
B0STS1	148	13.3623417722
D1CEN9	186	23.5117862755
H2CKZ4	239	58.6045929019
A4J8A6	139	12.1520190024
I4I659	109	12.3638199654
J7IM94	172	10.4546903461
A2BYN8	109	49.2625465702
F8JZT8	247	95.461130742
D0L9Y5	240	53.8507103825
D4KZR2	137	15.6186504928
A8G712	103	52.3160655738
Q7VA01	173	29.5401953418
Q5WGD5	188	18.7877966102
B3E909	225	29.7632696391
Q0BUA0	210	30.8151116199
D2QFG6	177	14.5530930346
A2BT88	85	57.683715847
Q2RYH1	214	35.2174314042
F5SPC6	226	17.8957676722
D5H8B7	240	31.4071740184
E1N9B6	232	35.7762314999
A5CRV3	248	71.9061703213
H6SP21	228	35.8787735849
B2TN17	188	15.7155096661
E4P1F4	234	54.1307280763
B4AL25	242	25.5528877352
E8IS20	28	27.3519390271
D5WQ84	178	9.05869405723
F4CVL0	252	86.1780727855
F5XJM6	247	83.541884166
F6FU97	252	87.4252607184
B9M4F2	111	5.02835332606
Q65IR6	247	21.4399569198
E6S9G1	242	86.6271829916
C8VX69	168	11.0632790029
Q7UZY3	104	52.5564321718
D6SS85	83	5.21394719025
F5TH15	103	12.5883435583
I4D1X8	146	10.98407281
G6GDZ5	183	13.0311355311
Q7URH6	190	25.7137901127
F8CUL5	214	17.3146176186
G4NWX9	221	17.1496383363
C1D4B7	249	70.3531598513
D6ZBB2	248	72.6315650567
Q091B0	240	51.7918962723
G7Z6L4	223	43.5813226095
G4I975	249	60.3442732753
Q47U26	248	73.1076814326
L7ZYY3	179	20.8144752714
A1SL39	248	93.3666513128
G0IJ49	221	19.1745743473
E3J306	247	90.8142761244
H1K6V0	251	58.7957110609
D9R4U7	156	10.0046985121
C7LVH6	240	12.866
C6XLK1	221	21.0320213476
D1A707	249	89.3211612611
F8DCF0	242	35.0676165177
A5FHX7	124	17.61183773
E7R3U8	173	7.22837022133
K4L903	128	11.5539678489
A1UHI9	243	61.6542600897
L8FBN9	244	65.5171202809
F0SXB5	159	12.1794871795
C0XV19	241	68.0873223093
D7BFN3	191	6.95254333618
G2FTJ8	130	14.1905634448
B6IW82	204	43.1068775461
A1T8X9	243	59.5366549605
D4LUB3	237	12.4858318099
G8SBE1	251	85.894232961
D6E640	154	12.1193384224
F8ETS0	126	8.24775381851
D5DFA8	224	21.8954993835
D4LJ68	178	15.3323373937
A4FGU4	250	86.8162711864
E1DH56	215	80.1091393079
M1E5W7	88	12.7416162727
D7CXY9	244	35.2037894737
B9XFF7	113	20.5381850854
E8X047	215	17.0784797631
A4FLK2	248	84.3708715596
E6MCL7	245	108.469539857
C5BV81	249	77.8466299862
F2JNM7	232	32.1779831258
D7B2B7	252	87.8316326531
A1AZA6	220	47.5831730769
B5FAK8	206	72.5197889182
D5BT86	134	17.8908964559
G8NUH5	234	24.3605212355
D0I856	247	75.7017628592
Q5V5G7	239	24.2843183985
D5HH67	120	13.8610820244
C9QMX3	189	83.8082673703
D0Z025	220	77.5283200771
E2S983	245	85.4364588291
I4AJX2	243	31.5458539264
A4T9P9	248	59.6314393102
F0IZ47	220	36.1823271665
C9P6L3	242	87.075862069
Q0C616	241	31.5644648534
C0MP41	233	30.2823211876
D4L4N9	152	15.9741856177
A0LTU0	233	66.8813644344
K9ZP63	12	2.5884057971
B5ZLJ7	237	36.2193026781
F9Y4I3	211	39.7690682938
C6WCC0	248	83.1045504994
E8V7E1	215	21.1983372922
A2TW47	92	10.8404583517
C8S5D5	203	41.2822849522
F6EUC4	235	32.5384443949
A4WWA4	207	45.3513694055
C7DE42	185	32.7997671711
D4JBT5	149	16.6604166667
A8LJS5	190	45.5815193247
A0L5I4	178	26.7139874739
D5RS46	232	41.5437484767
D4MWU7	189	18.7217500787
D8GUD7	199	8.47168508287
F4AX78	157	12.1167915381
Q11NK5	211	36.3003080082
D5AL70	193	44.2786481647
E7R2V0	22	3.10443490701
D2Q313	249	92.9744180687
Q8DEN4	234	90.1914563966
E0PG34	144	12.6655863288
C9P9X8	243	98.707290051
D4M4L5	236	16.4933291964
D4KBX2	231	31.8358358358
D0MI42	242	61.8441717791
E3B733	250	90.3381402287
Q28VU4	209	36.6423149905
E6SRG6	142	17.5617438941
I7F1W4	207	37.7836634765
I0LFX5	235	35.3427161927
G4IYS6	250	87.1633884667
C7NSY6	244	35.9808144088
Q1GCR1	208	39.0402848876
H1L5Q5	188	8.49881516588
F0SDP6	246	14.7661375661
E4T3F9	182	18.5530209618
C8WZQ9	195	9.2625
Q5LLZ6	203	45.5262806236
Q1GR73	239	30.8996120272
F4KSX3	240	20.5843930636
E0RSI3	225	36.5432780847
G4KUB5	197	21.4178262505
F5TMD6	231	24.5795610425
C7PIN9	213	35.0693177672
D3F268	248	85.6174041298
F7ZDR6	200	37.3901012373
A5N8N1	212	8.1280148423
D6TD87	121	23.6974317817
B0T667	226	39.2276467361
E1R1R6	217	27.2422360248
Q0ASZ2	237	39.4426160338
H2BZD2	97	16.460184909
D7W6I9	221	12.8645016797
A5V409	238	42.2312649165
E8U965	228	13.6254901961
L0IW33	241	56.618952949
J9DVL2	186	16.3130334487
D6YA33	250	86.2701322813
B9L0N4	221	27.1060948081
F2NV61	241	17.031182016
A0M5G5	161	17.880952381
A1ALZ0	226	6.98128654971
F8N866	123	11.3010118044
E4TNT9	167	20.1328367474
K7SK03	241	73.4595175543
G4CZE6	247	55.1414677277
A5WCG7	182	22.584196308
G8TK75	198	27.263518385
A5GCT9	147	5.9643427355
A5CVJ6	183	10.2464804469
E8RLT3	245	28.7129690586
E3IF20	142	8.90186046512
D8PII3	217	33.5087087087
Q5FPV6	235	25.9669811321
Q03XZ6	174	23.8189223058
K1KHC6	153	18.8654477262
Q8CWY9	228	15.3403723256
B9KIA8	99	6.76755447942
D7VGU1	193	12.5816812054
I4EDQ2	244	32.4964539007
G2ILL2	218	31.3765545831
D9QPE4	235	29.4411905905
H1NSE6	216	17.1354297694
F0R095	204	17.2925006672
E4RXL9	163	11.7385730212
H7FT63	166	19.8922633562
A2U010	209	23.4189151599
J9Z063	126	32.6405141844
F2NGT0	28	1.88160833954
B6BNP5	207	20.1483443709
F2I440	228	35.4677749943
F0RDU6	163	21.5678630853
H3VJ61	249	106.844378055
G0LA07	134	11.3878096163
D3PYN0	251	84.9786947141
D6XYF1	204	9.25103366804
E6XE37	155	21.6874403056
C0BKR1	108	15.6389937107
C6XXR7	216	11.86873706
D7GDU7	243	53.6325283678
I0C1T8	124	39.9833452296
G2PJQ1	114	14.9334929503
D2B8B4	250	94.4762669113
J9YYI5	179	72.779800222
D3SLI9	162	6.88370313695
G2Z258	191	17.3599505562
E8SIK7	248	97.3305022157
C0BHD7	159	22.2581003107
F0EP11	164	11.2010984368
B6BRD8	118	72.0548158012
A1IJT7	143	5.36217948718
I7L560	184	16.4194528875
H8W5G8	246	51.809844909
E6U214	248	14.1552511416
F4C276	194	19.3855072464
I7JFQ9	249	89.11750306
A1AXR6	181	10.6377653631
C8WVY3	188	5.04843304843
E6JQR9	194	69.802988792
C4WCJ5	280	131.394101877
Q6DAE1	248	176.557038025
C5QPK1	249	112.171501508
K0K4U3	249	91.4057479068
F6GDE0	192	22.2087940345
F9L418	295	118.617924528
D3PSX9	161	7.73537604457
Q8FU63	251	54.4379994844
Q6SHM2	195	37.3786995516
H0E402	248	88.8052863436
D5EUD5	147	14.8580729167
A6TTK7	234	18.893081761
Q01ZX9	242	65.4461438334
K1LWC4	120	7.67257967529
C7M2A2	236	57.6369382022
B9DLG3	256	94.6917857143
Q4HE77	235	8.39130434783
I3Z3D1	191	10.4997022037
I0XM28	207	19.3445121951
H3NXF4	230	21.3060686016
Q3SF94	247	66.7597383289
G4IHR1	250	35.341543514
D4XU82	194	33.4595317726
E6LBV0	196	15.0327681027
K2HRG2	190	24.1889781348
I4ZVP9	205	33.416778224
Q6F7E7	188	34.6394466756
D8DTH3	130	11.3523447402
F9EGG9	247	67.0423600605
Q31E76	242	26.303115016
C1A0C1	244	47.3032659409
B7ABW0	172	8.74331188622
B1YHK3	242	19.6372194062
F6D9Z2	193	11.6506487266
E6WXG8	240	60.0322503583
G4D8J4	234	16.5886592984
I3I5T5	249	54.4711561102
Q0A4Y4	249	75.6551991723
I0QZD0	249	146.790744467
F0BQF7	239	50.214594226
B5JTS7	246	66.1231466227
F7SKB0	242	41.890559926
E3BQG8	183	46.9708480565
Q02YP9	241	11.1351230425
L2F8T0	241	19.3429468875
C8PYG0	242	28.1394138592
E3HCW3	108	19.1040498442
B2IAC6	225	17.648624267
C6RQE2	240	40.1246085011
K2L232	244	58.8454001089
Q1AZ61	246	64.8282735357
D4E1A3	255	171.162863535
K0D751	195	27.3472128946
K8QEX5	233	21.7202288092
I3E6D7	157	10.5902217742
Q15PD8	224	55.6100287448
F5ZAC2	212	35.0810387285
F5S5U2	247	45.8207151665
Q4FQI6	243	26.5205749718
G6Z8X9	169	56.9278673835
F9SJK5	243	89.3021953405
F3RV85	239	93.4007616487
F9TEF3	247	101.645041705
C9QMX5	248	98.0967741935
C0WNK8	229	19.4872594904
I8U7H8	244	77.4693751924
A6ASW8	243	102.563844086
A6D3M0	244	77.8917167978
I1DL02	238	95.1621863799
D3SD35	249	92.2458463136
E8VQX7	245	111.467293907
K8WRE0	225	53.1382954801
E8LNC8	247	89.9711021505
H2IEC9	247	94.4431003584
K8WTW5	241	57.5866336634
E8M0Q7	245	85.8987455197
L0WJU0	229	80.0220786214
I0DWE9	249	58.2817629863
C9NNW7	247	94.7381272401
C0QLL1	176	22.6125
Q9CG24	220	9.75700515579
K8AEX0	213	179.45908989
A1WVX0	249	73.8717446094
Q47VM3	230	45.6985294118
E0SHF0	411	211.906971531
J0MEL1	244	204.478143914
D0Z027	244	92.6157170923
D0KWX8	249	79.6896006327
H8NYC8	249	163.377942165
C2LNQ0	251	75.9424506951
K6RFM6	206	10.4143113504
A0KLR0	245	88.9291161956
D3VDF3	249	96.6861821445
C5B760	248	161.263016377
A9AZQ4	238	14.3664349553
B8GPV6	249	83.6939556236
C7BL60	249	110.188116243
D3V5P1	249	88.1444593988
F3BK28	237	40.2707492149
L8D7K4	245	40.5397058824
H2FYE6	248	100.77092076
E6RLH0	245	36.2851054284
A1ZL39	138	16.2414486922
M2WWT3	242	20.5504075504
I4WTB3	248	74.1687170475
E7FQR8	230	16.4742599743
B3PDU4	230	54.3670588235
Q23G25	48	4.04387688278
A1S3V8	246	63.70183714
F6CT71	248	34.067387478
D1AL51	156	14.0391404451
E1SRA4	244	83.0434332989
Q1QZY1	244	65.9517730496
F2JYU3	225	33.6779053085
H0JFZ5	227	98.2852326365
J7U911	206	85.2312879299
E6XNR0	225	33.8954821308
G8Q2N5	193	76.0170824904
H7EWU5	229	87.4351539672
C1F4F4	249	40.8871825162
I2JPW5	238	52.9442156496
Q12KF7	208	42.6006152269
B8CQL6	242	41.9006518319
A3QBQ5	249	80.1342383107
Q7NQU9	247	69.5270110875
Q8EHA4	230	46.0312429759
A8H1A3	246	36.9112160036
A8FSB4	246	41.2291029562
E1V8I1	240	62.7889951038
G6YPX1	240	49.3684447445
B0TIT5	243	40.0979995505
Q07YX4	230	42.544947904
B1KI36	236	32.6711668274
E8RDK2	237	68.2486535009
K4L1N5	245	76.3933965578
B9YZ79	250	69.9369474174
I6Z165	223	93.2973701955
E6W687	173	26.6861268048
C5BRJ5	249	68.5736040609
B1J2J7	207	88.9455690508
Q21H86	182	30.7717200141
E6L3N5	224	10.5812678742
F6B9C0	18	2.0809102402
H0IZJ5	223	49.3467186783
G4F9B3	245	58.6000464792
B2URJ3	175	21.3923227066
E0USD5	223	9.49244966443
C4L1D8	184	18.9620991254
D9SRD6	210	19.0565848773
Q30RC7	135	10.0261229691
A0R9G5	175	4.80123008107
D5V0U5	227	9.52045133992
A7GKZ9	162	12.6797066015
E4TWH1	246	17.3527879104
J5KRU4	190	28.9680241327
F6CNY5	21	2.48114075437
B5EP37	246	48.1051265412
E6WZQ9	249	30.7132075472
D1AZU9	193	20.7215946844
A6Q4A1	176	13.4137931034
F2NGD8	11	1.39043062201
C9RS73	192	24.7882562278
Q1K2F4	239	19.8511904762
B3KZH2	34	4.32219251337
A6Q8Q6	249	27.7986314761
C6NXF0	233	45.9881678021
M1RTT9	114	11.656227758
C1DXW0	94	5.78462309041
B2V9V9	246	6.60249716232
B3QW67	103	11.223915592
C0QUR6	96	8.52175904718
F8C278	175	27.7212713936
A0RQY8	96	20.8937728938
I1XFD0	221	34.9849693252
A6W2T1	248	27.1117305459
B9L6G9	160	14.6664201183
G2LET4	244	20.898089172
Q22B30	95	7.48135299219
E4T1S7	91	14.0798709157
I6YYQ0	245	80.4716177862
Q0REZ5	206	26.623856106
K2J425	236	65.4773697694
E8T4G5	239	19.7647798742
F0S1F8	172	23.0691192865
F4LMD5	88	10.7664132688
G8TS41	43	4.08142493639
H1YSR8	113	3.55555555556
G0PRS7	235	21.0800903841
A3P5T7	177	19.61596421
B2J0G2	20	2.7891600454
A9WIH8	2	1.19463087248
Q8SQY7	10	2.40856031128
F2NU25	124	7.27204374573
K9XC55	10	1.79162303665
D0I858	247	121.707947654
B2VKH3	221	29.2136237257
C0ZWG5	233	25.3519965278
Q8IAM0	83	4.54803996925
Q6D2V3	243	29.291432847
B4EKT3	213	30.3875930521
B8CUA7	114	5.91951837769
E0SKC9	244	43.3051750381
F2RKL9	223	19.6443492234
C1B7Q4	208	26.9047962495
G0BLR7	209	27.9681998864
D4E501	232	29.9311178248
B3L2Y0	20	2.96954314721
A8T1S5	10	2.18717948718
C8T328	237	27.430186824
Q8I2K9	2743	332.365829146
